geo_name,geo_id,geo_level,metric,race,value
"Rochester, NY",NA,city,score_cleanpos_p50,Overall,703
"Rochester, NY",NA,city,score_cleanpos_p50,AAPI,NA
"Rochester, NY",NA,city,score_cleanpos_p50,Black,611
"Rochester, NY",NA,city,score_cleanpos_p50,Hispanic,NA
"Rochester, NY",NA,city,score_cleanpos_p50,White,727
"Rochester, NY",NA,city,score_cleanpos_p50,Residents of color (total),610
"Rochester, NY",NA,city,had_foreclosure_2yr_pct,Overall,0.0010062
"Rochester, NY",NA,city,had_foreclosure_2yr_pct,AAPI,NA
"Rochester, NY",NA,city,had_foreclosure_2yr_pct,Black,0
"Rochester, NY",NA,city,had_foreclosure_2yr_pct,Hispanic,NA
"Rochester, NY",NA,city,had_foreclosure_2yr_pct,White,0.0012713
"Rochester, NY",NA,city,had_foreclosure_2yr_pct,Residents of color (total),0
"Sacramento, CA",NA,city,has_delinq_pct,Overall,0.2569882
"Sacramento, CA",NA,city,has_delinq_pct,AAPI,NA
"Sacramento, CA",NA,city,has_delinq_pct,Black,NA
"Sacramento, CA",NA,city,has_delinq_pct,Hispanic,NA
"Sacramento, CA",NA,city,has_delinq_pct,White,0.194958
"Sacramento, CA",NA,city,has_delinq_pct,Residents of color (total),0.2676276
"Sacramento, CA",NA,city,score_cleanpos_p50,Overall,707
"Sacramento, CA",NA,city,score_cleanpos_p50,AAPI,NA
"Sacramento, CA",NA,city,score_cleanpos_p50,Black,NA
"Sacramento, CA",NA,city,score_cleanpos_p50,Hispanic,NA
"Sacramento, CA",NA,city,score_cleanpos_p50,White,734
"Sacramento, CA",NA,city,score_cleanpos_p50,Residents of color (total),701
"Sacramento, CA",NA,city,had_foreclosure_2yr_pct,Overall,0.0010817
"Sacramento, CA",NA,city,had_foreclosure_2yr_pct,AAPI,NA
"Sacramento, CA",NA,city,had_foreclosure_2yr_pct,Black,NA
"Sacramento, CA",NA,city,had_foreclosure_2yr_pct,Hispanic,NA
"Sacramento, CA",NA,city,had_foreclosure_2yr_pct,White,0.0020067
"Sacramento, CA",NA,city,had_foreclosure_2yr_pct,Residents of color (total),9.223e-4
"San Antonio, TX",NA,city,has_delinq_pct,Overall,0.4327759
"San Antonio, TX",NA,city,has_delinq_pct,AAPI,NA
"San Antonio, TX",NA,city,has_delinq_pct,Black,NA
"San Antonio, TX",NA,city,has_delinq_pct,Hispanic,0.5119954
"San Antonio, TX",NA,city,has_delinq_pct,White,0.2153232
"San Antonio, TX",NA,city,has_delinq_pct,Residents of color (total),0.4770303
"San Antonio, TX",NA,city,score_cleanpos_p50,Overall,667
"San Antonio, TX",NA,city,score_cleanpos_p50,AAPI,NA
"San Antonio, TX",NA,city,score_cleanpos_p50,Black,NA
"San Antonio, TX",NA,city,score_cleanpos_p50,Hispanic,645
"San Antonio, TX",NA,city,score_cleanpos_p50,White,733
"San Antonio, TX",NA,city,score_cleanpos_p50,Residents of color (total),655
"San Antonio, TX",NA,city,had_foreclosure_2yr_pct,Overall,9.4e-4
"San Antonio, TX",NA,city,had_foreclosure_2yr_pct,AAPI,NA
"San Antonio, TX",NA,city,had_foreclosure_2yr_pct,Black,NA
"San Antonio, TX",NA,city,had_foreclosure_2yr_pct,Hispanic,8.174e-4
"San Antonio, TX",NA,city,had_foreclosure_2yr_pct,White,9.732e-4
"San Antonio, TX",NA,city,had_foreclosure_2yr_pct,Residents of color (total),9.333e-4
"San Diego, CA",NA,city,has_delinq_pct,Overall,0.2257433
"San Diego, CA",NA,city,has_delinq_pct,AAPI,NA
"San Diego, CA",NA,city,has_delinq_pct,Black,NA
"San Diego, CA",NA,city,has_delinq_pct,Hispanic,0.3246684
"San Diego, CA",NA,city,has_delinq_pct,White,0.1741823
"San Diego, CA",NA,city,has_delinq_pct,Residents of color (total),0.2712791
"San Diego, CA",NA,city,score_cleanpos_p50,Overall,721
"San Diego, CA",NA,city,score_cleanpos_p50,AAPI,NA
"San Diego, CA",NA,city,score_cleanpos_p50,Black,NA
"San Diego, CA",NA,city,score_cleanpos_p50,Hispanic,673
"San Diego, CA",NA,city,score_cleanpos_p50,White,743
"San Diego, CA",NA,city,score_cleanpos_p50,Residents of color (total),695
"San Diego, CA",NA,city,had_foreclosure_2yr_pct,Overall,4.141e-4
"San Diego, CA",NA,city,had_foreclosure_2yr_pct,AAPI,NA
"San Diego, CA",NA,city,had_foreclosure_2yr_pct,Black,NA
"San Diego, CA",NA,city,had_foreclosure_2yr_pct,Hispanic,4.211e-4
"San Diego, CA",NA,city,had_foreclosure_2yr_pct,White,0.00044270000000000003
"San Diego, CA",NA,city,had_foreclosure_2yr_pct,Residents of color (total),3.89e-4
"San Francisco, CA",NA,city,has_delinq_pct,Overall,0.1248253
"San Francisco, CA",NA,city,has_delinq_pct,AAPI,0.1235134
"San Francisco, CA",NA,city,has_delinq_pct,Black,NA
"San Francisco, CA",NA,city,has_delinq_pct,Hispanic,NA
"San Francisco, CA",NA,city,has_delinq_pct,White,0.0983411
"San Francisco, CA",NA,city,has_delinq_pct,Residents of color (total),0.1374207
"San Francisco, CA",NA,city,score_cleanpos_p50,Overall,754
"San Francisco, CA",NA,city,score_cleanpos_p50,AAPI,751
"San Francisco, CA",NA,city,score_cleanpos_p50,Black,NA
"San Francisco, CA",NA,city,score_cleanpos_p50,Hispanic,NA
"San Francisco, CA",NA,city,score_cleanpos_p50,White,762
"San Francisco, CA",NA,city,score_cleanpos_p50,Residents of color (total),750
"San Francisco, CA",NA,city,had_foreclosure_2yr_pct,Overall,2.067e-4
"San Francisco, CA",NA,city,had_foreclosure_2yr_pct,AAPI,0
"San Francisco, CA",NA,city,had_foreclosure_2yr_pct,Black,NA
"San Francisco, CA",NA,city,had_foreclosure_2yr_pct,Hispanic,NA
"San Francisco, CA",NA,city,had_foreclosure_2yr_pct,White,2.153e-4
"San Francisco, CA",NA,city,had_foreclosure_2yr_pct,Residents of color (total),2.027e-4
"San Jose, CA",NA,city,has_delinq_pct,Overall,0.1689456
"San Jose, CA",NA,city,has_delinq_pct,AAPI,0.1351252
"San Jose, CA",NA,city,has_delinq_pct,Black,NA
"San Jose, CA",NA,city,has_delinq_pct,Hispanic,0.2210884
"San Jose, CA",NA,city,has_delinq_pct,White,0.1264395
"San Jose, CA",NA,city,has_delinq_pct,Residents of color (total),0.1807884
"San Jose, CA",NA,city,score_cleanpos_p50,Overall,737
"San Jose, CA",NA,city,score_cleanpos_p50,AAPI,751
"San Jose, CA",NA,city,score_cleanpos_p50,Black,NA
"San Jose, CA",NA,city,score_cleanpos_p50,Hispanic,702
"San Jose, CA",NA,city,score_cleanpos_p50,White,757
"San Jose, CA",NA,city,score_cleanpos_p50,Residents of color (total),731
"San Jose, CA",NA,city,had_foreclosure_2yr_pct,Overall,1.003e-4
"San Jose, CA",NA,city,had_foreclosure_2yr_pct,AAPI,0
"San Jose, CA",NA,city,had_foreclosure_2yr_pct,Black,NA
"San Jose, CA",NA,city,had_foreclosure_2yr_pct,Hispanic,3.274e-4
"San Jose, CA",NA,city,had_foreclosure_2yr_pct,White,0
"San Jose, CA",NA,city,had_foreclosure_2yr_pct,Residents of color (total),1.289e-4
"Santa Ana, CA",NA,city,has_delinq_pct,Overall,0.268729
"Santa Ana, CA",NA,city,has_delinq_pct,AAPI,NA
"Santa Ana, CA",NA,city,has_delinq_pct,Black,NA
"Santa Ana, CA",NA,city,has_delinq_pct,Hispanic,0.268729
"Santa Ana, CA",NA,city,has_delinq_pct,White,NA
"Santa Ana, CA",NA,city,has_delinq_pct,Residents of color (total),0.268729
"Santa Ana, CA",NA,city,score_cleanpos_p50,Overall,698
"Santa Ana, CA",NA,city,score_cleanpos_p50,AAPI,NA
"Santa Ana, CA",NA,city,score_cleanpos_p50,Black,NA
"Santa Ana, CA",NA,city,score_cleanpos_p50,Hispanic,698
"Santa Ana, CA",NA,city,score_cleanpos_p50,White,NA
"Santa Ana, CA",NA,city,score_cleanpos_p50,Residents of color (total),698
"Santa Ana, CA",NA,city,had_foreclosure_2yr_pct,Overall,0
"Santa Ana, CA",NA,city,had_foreclosure_2yr_pct,AAPI,NA
"Santa Ana, CA",NA,city,had_foreclosure_2yr_pct,Black,NA
"Santa Ana, CA",NA,city,had_foreclosure_2yr_pct,Hispanic,0
"Santa Ana, CA",NA,city,had_foreclosure_2yr_pct,White,NA
"Santa Ana, CA",NA,city,had_foreclosure_2yr_pct,Residents of color (total),0
"Scottsdale, AZ",NA,city,has_delinq_pct,Overall,0.1601735
"Scottsdale, AZ",NA,city,has_delinq_pct,AAPI,NA
"Scottsdale, AZ",NA,city,has_delinq_pct,Black,NA
"Scottsdale, AZ",NA,city,has_delinq_pct,Hispanic,NA
"Scottsdale, AZ",NA,city,has_delinq_pct,White,0.1522355
"Scottsdale, AZ",NA,city,has_delinq_pct,Residents of color (total),0.647343
"Scottsdale, AZ",NA,city,score_cleanpos_p50,Overall,754
"Scottsdale, AZ",NA,city,score_cleanpos_p50,AAPI,NA
"Scottsdale, AZ",NA,city,score_cleanpos_p50,Black,NA
"Scottsdale, AZ",NA,city,score_cleanpos_p50,Hispanic,NA
"Scottsdale, AZ",NA,city,score_cleanpos_p50,White,755
"Scottsdale, AZ",NA,city,score_cleanpos_p50,Residents of color (total),585
"Scottsdale, AZ",NA,city,had_foreclosure_2yr_pct,Overall,0.0012447
"Scottsdale, AZ",NA,city,had_foreclosure_2yr_pct,AAPI,NA
"Scottsdale, AZ",NA,city,had_foreclosure_2yr_pct,Black,NA
"Scottsdale, AZ",NA,city,had_foreclosure_2yr_pct,Hispanic,NA
"Scottsdale, AZ",NA,city,had_foreclosure_2yr_pct,White,0.0012628
"Scottsdale, AZ",NA,city,had_foreclosure_2yr_pct,Residents of color (total),0
"Seattle, WA",NA,city,has_delinq_pct,Overall,0.129003
"Seattle, WA",NA,city,has_delinq_pct,AAPI,NA
"Seattle, WA",NA,city,has_delinq_pct,Black,NA
"Seattle, WA",NA,city,has_delinq_pct,Hispanic,NA
"Seattle, WA",NA,city,has_delinq_pct,White,0.1131832
"Seattle, WA",NA,city,has_delinq_pct,Residents of color (total),0.1900478
"Seattle, WA",NA,city,score_cleanpos_p50,Overall,754
"Seattle, WA",NA,city,score_cleanpos_p50,AAPI,NA
"Seattle, WA",NA,city,score_cleanpos_p50,Black,NA
"Seattle, WA",NA,city,score_cleanpos_p50,Hispanic,NA
"Seattle, WA",NA,city,score_cleanpos_p50,White,758
"Seattle, WA",NA,city,score_cleanpos_p50,Residents of color (total),737
"Seattle, WA",NA,city,had_foreclosure_2yr_pct,Overall,2.362e-4
"Seattle, WA",NA,city,had_foreclosure_2yr_pct,AAPI,NA
"Seattle, WA",NA,city,had_foreclosure_2yr_pct,Black,NA
"Seattle, WA",NA,city,had_foreclosure_2yr_pct,Hispanic,NA
"Seattle, WA",NA,city,had_foreclosure_2yr_pct,White,9.89e-5
"Seattle, WA",NA,city,had_foreclosure_2yr_pct,Residents of color (total),7.716e-4
"Shreveport, LA",NA,city,has_delinq_pct,Overall,0.4797289
"Shreveport, LA",NA,city,has_delinq_pct,AAPI,NA
"Shreveport, LA",NA,city,has_delinq_pct,Black,0.5900178
"Shreveport, LA",NA,city,has_delinq_pct,Hispanic,NA
"Shreveport, LA",NA,city,has_delinq_pct,White,0.3793011
"Shreveport, LA",NA,city,has_delinq_pct,Residents of color (total),0.5708709
"Shreveport, LA",NA,city,score_cleanpos_p50,Overall,652
"Shreveport, LA",NA,city,score_cleanpos_p50,AAPI,NA
"Shreveport, LA",NA,city,score_cleanpos_p50,Black,605
"Shreveport, LA",NA,city,score_cleanpos_p50,Hispanic,NA
"Shreveport, LA",NA,city,score_cleanpos_p50,White,675
"Shreveport, LA",NA,city,score_cleanpos_p50,Residents of color (total),614.5
"Shreveport, LA",NA,city,had_foreclosure_2yr_pct,Overall,0.0015171
"Shreveport, LA",NA,city,had_foreclosure_2yr_pct,AAPI,NA
"Shreveport, LA",NA,city,had_foreclosure_2yr_pct,Black,5.875e-4
"Shreveport, LA",NA,city,had_foreclosure_2yr_pct,Hispanic,NA
"Shreveport, LA",NA,city,had_foreclosure_2yr_pct,White,0.0021356
"Shreveport, LA",NA,city,had_foreclosure_2yr_pct,Residents of color (total),9.606e-4
"Spokane, WA",NA,city,has_delinq_pct,Overall,0.2047813
"Spokane, WA",NA,city,has_delinq_pct,AAPI,NA
"Spokane, WA",NA,city,has_delinq_pct,Black,NA
"Spokane, WA",NA,city,has_delinq_pct,Hispanic,NA
"Spokane, WA",NA,city,has_delinq_pct,White,0.2047813
"Spokane, WA",NA,city,has_delinq_pct,Residents of color (total),NA
"Spokane, WA",NA,city,score_cleanpos_p50,Overall,722
"Spokane, WA",NA,city,score_cleanpos_p50,AAPI,NA
"Spokane, WA",NA,city,score_cleanpos_p50,Black,NA
"Spokane, WA",NA,city,score_cleanpos_p50,Hispanic,NA
"Spokane, WA",NA,city,score_cleanpos_p50,White,722
"Spokane, WA",NA,city,score_cleanpos_p50,Residents of color (total),NA
"Spokane, WA",NA,city,had_foreclosure_2yr_pct,Overall,9.142e-4
"Spokane, WA",NA,city,had_foreclosure_2yr_pct,AAPI,NA
"Spokane, WA",NA,city,had_foreclosure_2yr_pct,Black,NA
"Spokane, WA",NA,city,had_foreclosure_2yr_pct,Hispanic,NA
"Spokane, WA",NA,city,had_foreclosure_2yr_pct,White,9.142e-4
"Spokane, WA",NA,city,had_foreclosure_2yr_pct,Residents of color (total),NA
"St. Louis, MO",NA,city,has_delinq_pct,Overall,0.4473536
"St. Louis, MO",NA,city,has_delinq_pct,AAPI,NA
"St. Louis, MO",NA,city,has_delinq_pct,Black,0.6317769
"St. Louis, MO",NA,city,has_delinq_pct,Hispanic,NA
"St. Louis, MO",NA,city,has_delinq_pct,White,0.2918167
"St. Louis, MO",NA,city,has_delinq_pct,Residents of color (total),0.5854282
"St. Louis, MO",NA,city,score_cleanpos_p50,Overall,664
"St. Louis, MO",NA,city,score_cleanpos_p50,AAPI,NA
"St. Louis, MO",NA,city,score_cleanpos_p50,Black,581
"St. Louis, MO",NA,city,score_cleanpos_p50,Hispanic,NA
"St. Louis, MO",NA,city,score_cleanpos_p50,White,714
"St. Louis, MO",NA,city,score_cleanpos_p50,Residents of color (total),600
"St. Louis, MO",NA,city,had_foreclosure_2yr_pct,Overall,8.863e-4
"St. Louis, MO",NA,city,had_foreclosure_2yr_pct,AAPI,NA
"St. Louis, MO",NA,city,had_foreclosure_2yr_pct,Black,0
"St. Louis, MO",NA,city,had_foreclosure_2yr_pct,Hispanic,NA
"St. Louis, MO",NA,city,had_foreclosure_2yr_pct,White,0.0013915
"St. Louis, MO",NA,city,had_foreclosure_2yr_pct,Residents of color (total),4.243e-4
"St. Paul, MN",NA,city,has_delinq_pct,Overall,0.1910946
"St. Paul, MN",NA,city,has_delinq_pct,AAPI,NA
"St. Paul, MN",NA,city,has_delinq_pct,Black,NA
"St. Paul, MN",NA,city,has_delinq_pct,Hispanic,NA
"St. Paul, MN",NA,city,has_delinq_pct,White,0.1650708
"St. Paul, MN",NA,city,has_delinq_pct,Residents of color (total),0.3022222
"St. Paul, MN",NA,city,score_cleanpos_p50,Overall,732
"St. Paul, MN",NA,city,score_cleanpos_p50,AAPI,NA
"St. Paul, MN",NA,city,score_cleanpos_p50,Black,NA
"St. Paul, MN",NA,city,score_cleanpos_p50,Hispanic,NA
"St. Paul, MN",NA,city,score_cleanpos_p50,White,743
"St. Paul, MN",NA,city,score_cleanpos_p50,Residents of color (total),675
"St. Paul, MN",NA,city,had_foreclosure_2yr_pct,Overall,0.0010007
"St. Paul, MN",NA,city,had_foreclosure_2yr_pct,AAPI,NA
"St. Paul, MN",NA,city,had_foreclosure_2yr_pct,Black,NA
"St. Paul, MN",NA,city,had_foreclosure_2yr_pct,Hispanic,NA
"St. Paul, MN",NA,city,had_foreclosure_2yr_pct,White,8.247e-4
"St. Paul, MN",NA,city,had_foreclosure_2yr_pct,Residents of color (total),0.0017452
"St. Petersburg, FL",NA,city,has_delinq_pct,Overall,0.3817945
"St. Petersburg, FL",NA,city,has_delinq_pct,AAPI,NA
"St. Petersburg, FL",NA,city,has_delinq_pct,Black,0.5393601
"St. Petersburg, FL",NA,city,has_delinq_pct,Hispanic,NA
"St. Petersburg, FL",NA,city,has_delinq_pct,White,0.2981367
"St. Petersburg, FL",NA,city,has_delinq_pct,Residents of color (total),0.536495
"St. Petersburg, FL",NA,city,score_cleanpos_p50,Overall,683
"St. Petersburg, FL",NA,city,score_cleanpos_p50,AAPI,NA
"St. Petersburg, FL",NA,city,score_cleanpos_p50,Black,637
"St. Petersburg, FL",NA,city,score_cleanpos_p50,Hispanic,NA
"St. Petersburg, FL",NA,city,score_cleanpos_p50,White,721
"St. Petersburg, FL",NA,city,score_cleanpos_p50,Residents of color (total),637
"St. Petersburg, FL",NA,city,had_foreclosure_2yr_pct,Overall,7.75e-4
"St. Petersburg, FL",NA,city,had_foreclosure_2yr_pct,AAPI,NA
"St. Petersburg, FL",NA,city,had_foreclosure_2yr_pct,Black,0
"St. Petersburg, FL",NA,city,had_foreclosure_2yr_pct,Hispanic,NA
"St. Petersburg, FL",NA,city,had_foreclosure_2yr_pct,White,0.0011825
"St. Petersburg, FL",NA,city,had_foreclosure_2yr_pct,Residents of color (total),0
"Stockton, CA",NA,city,has_delinq_pct,Overall,0.3289396
"Stockton, CA",NA,city,has_delinq_pct,AAPI,NA
"Stockton, CA",NA,city,has_delinq_pct,Black,NA
"Stockton, CA",NA,city,has_delinq_pct,Hispanic,0.3483174
"Stockton, CA",NA,city,has_delinq_pct,White,NA
"Stockton, CA",NA,city,has_delinq_pct,Residents of color (total),0.3290043
"Stockton, CA",NA,city,score_cleanpos_p50,Overall,674
"Stockton, CA",NA,city,score_cleanpos_p50,AAPI,NA
"Stockton, CA",NA,city,score_cleanpos_p50,Black,NA
"Stockton, CA",NA,city,score_cleanpos_p50,Hispanic,668
"Stockton, CA",NA,city,score_cleanpos_p50,White,NA
"Stockton, CA",NA,city,score_cleanpos_p50,Residents of color (total),674
"Stockton, CA",NA,city,had_foreclosure_2yr_pct,Overall,0.0011608
"Stockton, CA",NA,city,had_foreclosure_2yr_pct,AAPI,NA
"Stockton, CA",NA,city,had_foreclosure_2yr_pct,Black,NA
"Stockton, CA",NA,city,had_foreclosure_2yr_pct,Hispanic,4.873e-4
"Stockton, CA",NA,city,had_foreclosure_2yr_pct,White,NA
"Stockton, CA",NA,city,had_foreclosure_2yr_pct,Residents of color (total),0.001161
"Sunrise Manor, NV",NA,city,has_delinq_pct,Overall,0.3779204
"Sunrise Manor, NV",NA,city,has_delinq_pct,AAPI,NA
"Sunrise Manor, NV",NA,city,has_delinq_pct,Black,NA
"Sunrise Manor, NV",NA,city,has_delinq_pct,Hispanic,0.4378657
"Sunrise Manor, NV",NA,city,has_delinq_pct,White,0.29575
"Sunrise Manor, NV",NA,city,has_delinq_pct,Residents of color (total),0.4329483
"Sunrise Manor, NV",NA,city,score_cleanpos_p50,Overall,675
"Sunrise Manor, NV",NA,city,score_cleanpos_p50,AAPI,NA
"Sunrise Manor, NV",NA,city,score_cleanpos_p50,Black,NA
"Sunrise Manor, NV",NA,city,score_cleanpos_p50,Hispanic,658
"Sunrise Manor, NV",NA,city,score_cleanpos_p50,White,706
"Sunrise Manor, NV",NA,city,score_cleanpos_p50,Residents of color (total),660
"Sunrise Manor, NV",NA,city,had_foreclosure_2yr_pct,Overall,8.15e-4
"Sunrise Manor, NV",NA,city,had_foreclosure_2yr_pct,AAPI,NA
"Sunrise Manor, NV",NA,city,had_foreclosure_2yr_pct,Black,NA
"Sunrise Manor, NV",NA,city,had_foreclosure_2yr_pct,Hispanic,9.328e-4
"Sunrise Manor, NV",NA,city,had_foreclosure_2yr_pct,White,0.0010466
"Sunrise Manor, NV",NA,city,had_foreclosure_2yr_pct,Residents of color (total),6.673e-4
"Tampa, FL",NA,city,has_delinq_pct,Overall,0.41206
"Tampa, FL",NA,city,has_delinq_pct,AAPI,NA
"Tampa, FL",NA,city,has_delinq_pct,Black,0.5848113
"Tampa, FL",NA,city,has_delinq_pct,Hispanic,0.4102027
"Tampa, FL",NA,city,has_delinq_pct,White,0.2155422
"Tampa, FL",NA,city,has_delinq_pct,Residents of color (total),0.4740725
"Tampa, FL",NA,city,score_cleanpos_p50,Overall,667
"Tampa, FL",NA,city,score_cleanpos_p50,AAPI,NA
"Tampa, FL",NA,city,score_cleanpos_p50,Black,605
"Tampa, FL",NA,city,score_cleanpos_p50,Hispanic,662
"Tampa, FL",NA,city,score_cleanpos_p50,White,733
"Tampa, FL",NA,city,score_cleanpos_p50,Residents of color (total),649
"Tampa, FL",NA,city,had_foreclosure_2yr_pct,Overall,0.0014875
"Tampa, FL",NA,city,had_foreclosure_2yr_pct,AAPI,NA
"Tampa, FL",NA,city,had_foreclosure_2yr_pct,Black,0.0017621
"Tampa, FL",NA,city,had_foreclosure_2yr_pct,Hispanic,0.0022717
"Tampa, FL",NA,city,had_foreclosure_2yr_pct,White,4.492e-4
"Tampa, FL",NA,city,had_foreclosure_2yr_pct,Residents of color (total),0.0018091
"Tempe, AZ",NA,city,has_delinq_pct,Overall,0.3108868
"Tempe, AZ",NA,city,has_delinq_pct,AAPI,NA
"Tempe, AZ",NA,city,has_delinq_pct,Black,NA
"Tempe, AZ",NA,city,has_delinq_pct,Hispanic,0.4328173
"Tempe, AZ",NA,city,has_delinq_pct,White,0.256117
"Tempe, AZ",NA,city,has_delinq_pct,Residents of color (total),0.375748
"Tempe, AZ",NA,city,score_cleanpos_p50,Overall,695
"Tempe, AZ",NA,city,score_cleanpos_p50,AAPI,NA
"Tempe, AZ",NA,city,score_cleanpos_p50,Black,NA
"Tempe, AZ",NA,city,score_cleanpos_p50,Hispanic,656
"Tempe, AZ",NA,city,score_cleanpos_p50,White,722
"Tempe, AZ",NA,city,score_cleanpos_p50,Residents of color (total),669
"Tempe, AZ",NA,city,had_foreclosure_2yr_pct,Overall,5.711e-4
"Tempe, AZ",NA,city,had_foreclosure_2yr_pct,AAPI,NA
"Tempe, AZ",NA,city,had_foreclosure_2yr_pct,Black,NA
"Tempe, AZ",NA,city,had_foreclosure_2yr_pct,Hispanic,0
"Tempe, AZ",NA,city,had_foreclosure_2yr_pct,White,5.252e-4
"Tempe, AZ",NA,city,had_foreclosure_2yr_pct,Residents of color (total),6.258e-4
"Toledo, OH",NA,city,has_delinq_pct,Overall,0.4860388
"Toledo, OH",NA,city,has_delinq_pct,AAPI,NA
"Toledo, OH",NA,city,has_delinq_pct,Black,0.5920555
"Toledo, OH",NA,city,has_delinq_pct,Hispanic,NA
"Toledo, OH",NA,city,has_delinq_pct,White,0.4506627
"Toledo, OH",NA,city,has_delinq_pct,Residents of color (total),0.5920555
"Toledo, OH",NA,city,score_cleanpos_p50,Overall,648
"Toledo, OH",NA,city,score_cleanpos_p50,AAPI,NA
"Toledo, OH",NA,city,score_cleanpos_p50,Black,600
"Toledo, OH",NA,city,score_cleanpos_p50,Hispanic,NA
"Toledo, OH",NA,city,score_cleanpos_p50,White,661
"Toledo, OH",NA,city,score_cleanpos_p50,Residents of color (total),600
"Toledo, OH",NA,city,had_foreclosure_2yr_pct,Overall,0.0015863
"Toledo, OH",NA,city,had_foreclosure_2yr_pct,AAPI,NA
"Toledo, OH",NA,city,had_foreclosure_2yr_pct,Black,0.0012531
"Toledo, OH",NA,city,had_foreclosure_2yr_pct,Hispanic,NA
"Toledo, OH",NA,city,had_foreclosure_2yr_pct,White,0.0016992
"Toledo, OH",NA,city,had_foreclosure_2yr_pct,Residents of color (total),0.0012531
"Tucson, AZ",NA,city,has_delinq_pct,Overall,0.3192354
"Tucson, AZ",NA,city,has_delinq_pct,AAPI,NA
"Tucson, AZ",NA,city,has_delinq_pct,Black,NA
"Tucson, AZ",NA,city,has_delinq_pct,Hispanic,NA
"Tucson, AZ",NA,city,has_delinq_pct,White,0.3143018
"Tucson, AZ",NA,city,has_delinq_pct,Residents of color (total),0.3450429
"Tucson, AZ",NA,city,score_cleanpos_p50,Overall,676
"Tucson, AZ",NA,city,score_cleanpos_p50,AAPI,NA
"Tucson, AZ",NA,city,score_cleanpos_p50,Black,NA
"Tucson, AZ",NA,city,score_cleanpos_p50,Hispanic,NA
"Tucson, AZ",NA,city,score_cleanpos_p50,White,677
"Tucson, AZ",NA,city,score_cleanpos_p50,Residents of color (total),675
"Tucson, AZ",NA,city,had_foreclosure_2yr_pct,Overall,9.031e-4
"Tucson, AZ",NA,city,had_foreclosure_2yr_pct,AAPI,NA
"Tucson, AZ",NA,city,had_foreclosure_2yr_pct,Black,NA
"Tucson, AZ",NA,city,had_foreclosure_2yr_pct,Hispanic,NA
"Tucson, AZ",NA,city,had_foreclosure_2yr_pct,White,7.541e-4
"Tucson, AZ",NA,city,had_foreclosure_2yr_pct,Residents of color (total),0.0015083
"Tulsa, OK",NA,city,has_delinq_pct,Overall,0.3791288
"Tulsa, OK",NA,city,has_delinq_pct,AAPI,NA
"Tulsa, OK",NA,city,has_delinq_pct,Black,0.6529412
"Tulsa, OK",NA,city,has_delinq_pct,Hispanic,0.5888224
"Tulsa, OK",NA,city,has_delinq_pct,White,0.3105322
"Tulsa, OK",NA,city,has_delinq_pct,Residents of color (total),0.5644141
"Tulsa, OK",NA,city,score_cleanpos_p50,Overall,675
"Tulsa, OK",NA,city,score_cleanpos_p50,AAPI,NA
"Tulsa, OK",NA,city,score_cleanpos_p50,Black,580
"Tulsa, OK",NA,city,score_cleanpos_p50,Hispanic,596
"Tulsa, OK",NA,city,score_cleanpos_p50,White,702
"Tulsa, OK",NA,city,score_cleanpos_p50,Residents of color (total),607
"Tulsa, OK",NA,city,had_foreclosure_2yr_pct,Overall,0.0022148
