geo_name,geo_id,geo_level,metric,value
Marion County (Outside Salem & Keizer Cities)--Woodburn & Silverton Cities,4101105,PUMA,share_of_low_income_households_with_housing_cost_burden,0.6595
Marion County (Outside Salem & Keizer Cities)--Woodburn & Silverton Cities,4101105,PUMA,share_of_people_with_health_insurance,0.9327
Yamhill & Polk Counties,4101200,PUMA,median net worth,217432.77
Yamhill & Polk Counties,4101200,PUMA,homeownership_rate,0.6693
Yamhill & Polk Counties,4101200,PUMA,median_home_value_among_homeowners,325000
Yamhill & Polk Counties,4101200,PUMA,at least 2000 emergency savings,0.7218
Yamhill & Polk Counties,4101200,PUMA,score_cleanpos_p50,732
Yamhill & Polk Counties,4101200,PUMA,has_delinq_pct,0.1708
Yamhill & Polk Counties,4101200,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.0715
Yamhill & Polk Counties,4101200,PUMA,had_foreclosure_2yr_pct,5e-4
Yamhill & Polk Counties,4101200,PUMA,share_of_low_income_households_with_housing_cost_burden,0.689
Yamhill & Polk Counties,4101200,PUMA,share_of_people_with_health_insurance,0.9248
Portland City (North & Northeast),4101301,PUMA,median net worth,210440.47
Portland City (North & Northeast),4101301,PUMA,homeownership_rate,0.5829
Portland City (North & Northeast),4101301,PUMA,median_home_value_among_homeowners,450000
Portland City (North & Northeast),4101301,PUMA,at least 2000 emergency savings,0.7859
Portland City (North & Northeast),4101301,PUMA,score_cleanpos_p50,743
Portland City (North & Northeast),4101301,PUMA,has_delinq_pct,0.1712
Portland City (North & Northeast),4101301,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.0897
Portland City (North & Northeast),4101301,PUMA,had_foreclosure_2yr_pct,0
Portland City (North & Northeast),4101301,PUMA,share_of_low_income_households_with_housing_cost_burden,0.7039
Portland City (North & Northeast),4101301,PUMA,share_of_people_with_health_insurance,0.9263
Portland City (East),4101302,PUMA,median net worth,140765.03
Portland City (East),4101302,PUMA,homeownership_rate,0.5883
Portland City (East),4101302,PUMA,median_home_value_among_homeowners,322000
Portland City (East),4101302,PUMA,at least 2000 emergency savings,0.6419
Portland City (East),4101302,PUMA,score_cleanpos_p50,708
Portland City (East),4101302,PUMA,has_delinq_pct,0.2526
Portland City (East),4101302,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.1343
Portland City (East),4101302,PUMA,had_foreclosure_2yr_pct,7e-4
Portland City (East),4101302,PUMA,share_of_low_income_households_with_housing_cost_burden,0.763
Portland City (East),4101302,PUMA,share_of_people_with_health_insurance,0.9086
Portland City (Southeast),4101303,PUMA,median net worth,197213.5
Portland City (Southeast),4101303,PUMA,homeownership_rate,0.5803
Portland City (Southeast),4101303,PUMA,median_home_value_among_homeowners,400000
Portland City (Southeast),4101303,PUMA,at least 2000 emergency savings,0.7682
Portland City (Southeast),4101303,PUMA,score_cleanpos_p50,742
Portland City (Southeast),4101303,PUMA,has_delinq_pct,0.1565
Portland City (Southeast),4101303,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.086
Portland City (Southeast),4101303,PUMA,had_foreclosure_2yr_pct,4e-4
Portland City (Southeast),4101303,PUMA,share_of_low_income_households_with_housing_cost_burden,0.7083
Portland City (Southeast),4101303,PUMA,share_of_people_with_health_insurance,0.9338
Portland City (Central East),4101305,PUMA,median net worth,193512.31
Portland City (Central East),4101305,PUMA,homeownership_rate,0.5112
Portland City (Central East),4101305,PUMA,median_home_value_among_homeowners,500000
Portland City (Central East),4101305,PUMA,at least 2000 emergency savings,0.7539
Portland City (Central East),4101305,PUMA,score_cleanpos_p50,745.5
Portland City (Central East),4101305,PUMA,has_delinq_pct,0.1514
Portland City (Central East),4101305,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.0824
Portland City (Central East),4101305,PUMA,had_foreclosure_2yr_pct,0.0019
Portland City (Central East),4101305,PUMA,share_of_low_income_households_with_housing_cost_burden,0.8281
Portland City (Central East),4101305,PUMA,share_of_people_with_health_insurance,0.9559
Portland City (Northwest & Southwest),4101314,PUMA,median net worth,185115.56
Portland City (Northwest & Southwest),4101314,PUMA,homeownership_rate,0.4758
Portland City (Northwest & Southwest),4101314,PUMA,median_home_value_among_homeowners,525000
Portland City (Northwest & Southwest),4101314,PUMA,at least 2000 emergency savings,0.7556
Portland City (Northwest & Southwest),4101314,PUMA,score_cleanpos_p50,759
Portland City (Northwest & Southwest),4101314,PUMA,has_delinq_pct,0.1076
Portland City (Northwest & Southwest),4101314,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.0677
Portland City (Northwest & Southwest),4101314,PUMA,had_foreclosure_2yr_pct,0.0013
Portland City (Northwest & Southwest),4101314,PUMA,share_of_low_income_households_with_housing_cost_burden,0.7643
Portland City (Northwest & Southwest),4101314,PUMA,share_of_people_with_health_insurance,0.9683
Multnomah County (East)--Gresham & Troutdale Cities,4101316,PUMA,median net worth,105794.85
Multnomah County (East)--Gresham & Troutdale Cities,4101316,PUMA,homeownership_rate,0.5777
Multnomah County (East)--Gresham & Troutdale Cities,4101316,PUMA,median_home_value_among_homeowners,325000
Multnomah County (East)--Gresham & Troutdale Cities,4101316,PUMA,at least 2000 emergency savings,0.6352
Multnomah County (East)--Gresham & Troutdale Cities,4101316,PUMA,score_cleanpos_p50,715
Multnomah County (East)--Gresham & Troutdale Cities,4101316,PUMA,has_delinq_pct,0.2105
Multnomah County (East)--Gresham & Troutdale Cities,4101316,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.107
Multnomah County (East)--Gresham & Troutdale Cities,4101316,PUMA,had_foreclosure_2yr_pct,0.001
Multnomah County (East)--Gresham & Troutdale Cities,4101316,PUMA,share_of_low_income_households_with_housing_cost_burden,0.7826
Multnomah County (East)--Gresham & Troutdale Cities,4101316,PUMA,share_of_people_with_health_insurance,0.884
Clackamas County (South & East)--Damascus City,4101317,PUMA,median net worth,381439.19
Clackamas County (South & East)--Damascus City,4101317,PUMA,homeownership_rate,0.8548
Clackamas County (South & East)--Damascus City,4101317,PUMA,median_home_value_among_homeowners,400000
Clackamas County (South & East)--Damascus City,4101317,PUMA,at least 2000 emergency savings,0.7871
Clackamas County (South & East)--Damascus City,4101317,PUMA,score_cleanpos_p50,734
Clackamas County (South & East)--Damascus City,4101317,PUMA,has_delinq_pct,0.1634
Clackamas County (South & East)--Damascus City,4101317,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.084
Clackamas County (South & East)--Damascus City,4101317,PUMA,had_foreclosure_2yr_pct,6e-4
Clackamas County (South & East)--Damascus City,4101317,PUMA,share_of_low_income_households_with_housing_cost_burden,0.6592
Clackamas County (South & East)--Damascus City,4101317,PUMA,share_of_people_with_health_insurance,0.9313
"Clackamas County (Northwest)--Oregon City, Milwaukie & Happy Valley Cities",4101318,PUMA,median net worth,237504.94
"Clackamas County (Northwest)--Oregon City, Milwaukie & Happy Valley Cities",4101318,PUMA,homeownership_rate,0.6234
"Clackamas County (Northwest)--Oregon City, Milwaukie & Happy Valley Cities",4101318,PUMA,median_home_value_among_homeowners,400000
"Clackamas County (Northwest)--Oregon City, Milwaukie & Happy Valley Cities",4101318,PUMA,at least 2000 emergency savings,0.7426
"Clackamas County (Northwest)--Oregon City, Milwaukie & Happy Valley Cities",4101318,PUMA,score_cleanpos_p50,731
"Clackamas County (Northwest)--Oregon City, Milwaukie & Happy Valley Cities",4101318,PUMA,has_delinq_pct,0.1936
"Clackamas County (Northwest)--Oregon City, Milwaukie & Happy Valley Cities",4101318,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.0817
"Clackamas County (Northwest)--Oregon City, Milwaukie & Happy Valley Cities",4101318,PUMA,had_foreclosure_2yr_pct,0.0014
"Clackamas County (Northwest)--Oregon City, Milwaukie & Happy Valley Cities",4101318,PUMA,share_of_low_income_households_with_housing_cost_burden,0.7735
"Clackamas County (Northwest)--Oregon City, Milwaukie & Happy Valley Cities",4101318,PUMA,share_of_people_with_health_insurance,0.9056
"Clackamas County (Northwest)--Lake Oswego, West Linn, Wilsonville & Canby Cities",4101319,PUMA,median net worth,454148.78
"Clackamas County (Northwest)--Lake Oswego, West Linn, Wilsonville & Canby Cities",4101319,PUMA,homeownership_rate,0.7173
"Clackamas County (Northwest)--Lake Oswego, West Linn, Wilsonville & Canby Cities",4101319,PUMA,median_home_value_among_homeowners,500000
"Clackamas County (Northwest)--Lake Oswego, West Linn, Wilsonville & Canby Cities",4101319,PUMA,at least 2000 emergency savings,0.795
"Clackamas County (Northwest)--Lake Oswego, West Linn, Wilsonville & Canby Cities",4101319,PUMA,score_cleanpos_p50,750
"Clackamas County (Northwest)--Lake Oswego, West Linn, Wilsonville & Canby Cities",4101319,PUMA,has_delinq_pct,0.1294
"Clackamas County (Northwest)--Lake Oswego, West Linn, Wilsonville & Canby Cities",4101319,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.0638
"Clackamas County (Northwest)--Lake Oswego, West Linn, Wilsonville & Canby Cities",4101319,PUMA,had_foreclosure_2yr_pct,7e-4
"Clackamas County (Northwest)--Lake Oswego, West Linn, Wilsonville & Canby Cities",4101319,PUMA,share_of_low_income_households_with_housing_cost_burden,0.7512
"Clackamas County (Northwest)--Lake Oswego, West Linn, Wilsonville & Canby Cities",4101319,PUMA,share_of_people_with_health_insurance,0.9382
"Washington County (Southeast)--Tigard, Tualatin & Sherwood Cities",4101320,PUMA,median net worth,272694.47
"Washington County (Southeast)--Tigard, Tualatin & Sherwood Cities",4101320,PUMA,homeownership_rate,0.6471
"Washington County (Southeast)--Tigard, Tualatin & Sherwood Cities",4101320,PUMA,median_home_value_among_homeowners,430000
"Washington County (Southeast)--Tigard, Tualatin & Sherwood Cities",4101320,PUMA,at least 2000 emergency savings,0.7676
"Washington County (Southeast)--Tigard, Tualatin & Sherwood Cities",4101320,PUMA,score_cleanpos_p50,746
"Washington County (Southeast)--Tigard, Tualatin & Sherwood Cities",4101320,PUMA,has_delinq_pct,0.1403
"Washington County (Southeast)--Tigard, Tualatin & Sherwood Cities",4101320,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.0736
"Washington County (Southeast)--Tigard, Tualatin & Sherwood Cities",4101320,PUMA,had_foreclosure_2yr_pct,3e-4
"Washington County (Southeast)--Tigard, Tualatin & Sherwood Cities",4101320,PUMA,share_of_low_income_households_with_housing_cost_burden,0.8477
"Washington County (Southeast)--Tigard, Tualatin & Sherwood Cities",4101320,PUMA,share_of_people_with_health_insurance,0.9318
"Washington County (West)--Forest Grove, Cornelius Cities, Bethany & Oak Hills",4101321,PUMA,median net worth,328987.78
"Washington County (West)--Forest Grove, Cornelius Cities, Bethany & Oak Hills",4101321,PUMA,homeownership_rate,0.7021
"Washington County (West)--Forest Grove, Cornelius Cities, Bethany & Oak Hills",4101321,PUMA,median_home_value_among_homeowners,450000
"Washington County (West)--Forest Grove, Cornelius Cities, Bethany & Oak Hills",4101321,PUMA,at least 2000 emergency savings,0.7899
"Washington County (West)--Forest Grove, Cornelius Cities, Bethany & Oak Hills",4101321,PUMA,score_cleanpos_p50,735
"Washington County (West)--Forest Grove, Cornelius Cities, Bethany & Oak Hills",4101321,PUMA,has_delinq_pct,0.1585
"Washington County (West)--Forest Grove, Cornelius Cities, Bethany & Oak Hills",4101321,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.0752
"Washington County (West)--Forest Grove, Cornelius Cities, Bethany & Oak Hills",4101321,PUMA,had_foreclosure_2yr_pct,0.0011
"Washington County (West)--Forest Grove, Cornelius Cities, Bethany & Oak Hills",4101321,PUMA,share_of_low_income_households_with_housing_cost_burden,0.7602
"Washington County (West)--Forest Grove, Cornelius Cities, Bethany & Oak Hills",4101321,PUMA,share_of_people_with_health_insurance,0.9717
Washington County (Central)--Hillsboro City,4101322,PUMA,median net worth,175324.98
Washington County (Central)--Hillsboro City,4101322,PUMA,homeownership_rate,0.5575
Washington County (Central)--Hillsboro City,4101322,PUMA,median_home_value_among_homeowners,375000
Washington County (Central)--Hillsboro City,4101322,PUMA,at least 2000 emergency savings,0.7545
Washington County (Central)--Hillsboro City,4101322,PUMA,score_cleanpos_p50,NA
Washington County (Central)--Hillsboro City,4101322,PUMA,has_delinq_pct,NA
Washington County (Central)--Hillsboro City,4101322,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,NA
Washington County (Central)--Hillsboro City,4101322,PUMA,had_foreclosure_2yr_pct,NA
Washington County (Central)--Hillsboro City,4101322,PUMA,share_of_low_income_households_with_housing_cost_burden,0.7743
Washington County (Central)--Hillsboro City,4101322,PUMA,share_of_people_with_health_insurance,0.9413
Washington County (Central)--Beaverton City (West) & Aloha,4101323,PUMA,median net worth,224437.53
Washington County (Central)--Beaverton City (West) & Aloha,4101323,PUMA,homeownership_rate,0.6045
Washington County (Central)--Beaverton City (West) & Aloha,4101323,PUMA,median_home_value_among_homeowners,390000
Washington County (Central)--Beaverton City (West) & Aloha,4101323,PUMA,at least 2000 emergency savings,0.7679
Washington County (Central)--Beaverton City (West) & Aloha,4101323,PUMA,score_cleanpos_p50,726
Washington County (Central)--Beaverton City (West) & Aloha,4101323,PUMA,has_delinq_pct,0.2023
Washington County (Central)--Beaverton City (West) & Aloha,4101323,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.1172
Washington County (Central)--Beaverton City (West) & Aloha,4101323,PUMA,had_foreclosure_2yr_pct,0
Washington County (Central)--Beaverton City (West) & Aloha,4101323,PUMA,share_of_low_income_households_with_housing_cost_burden,0.8474
Washington County (Central)--Beaverton City (West) & Aloha,4101323,PUMA,share_of_people_with_health_insurance,0.9475
Washington County (Northeast)--Beaverton City (East & Central) & Cedar Mill,4101324,PUMA,median net worth,215453.81
Washington County (Northeast)--Beaverton City (East & Central) & Cedar Mill,4101324,PUMA,homeownership_rate,0.5449
Washington County (Northeast)--Beaverton City (East & Central) & Cedar Mill,4101324,PUMA,median_home_value_among_homeowners,450000
Washington County (Northeast)--Beaverton City (East & Central) & Cedar Mill,4101324,PUMA,at least 2000 emergency savings,0.7477
Washington County (Northeast)--Beaverton City (East & Central) & Cedar Mill,4101324,PUMA,score_cleanpos_p50,NA
Washington County (Northeast)--Beaverton City (East & Central) & Cedar Mill,4101324,PUMA,has_delinq_pct,NA
Washington County (Northeast)--Beaverton City (East & Central) & Cedar Mill,4101324,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,NA
Washington County (Northeast)--Beaverton City (East & Central) & Cedar Mill,4101324,PUMA,had_foreclosure_2yr_pct,NA
Washington County (Northeast)--Beaverton City (East & Central) & Cedar Mill,4101324,PUMA,share_of_low_income_households_with_housing_cost_burden,0.7716
Washington County (Northeast)--Beaverton City (East & Central) & Cedar Mill,4101324,PUMA,share_of_people_with_health_insurance,0.9356
"Erie City, Lawrence Park Township & Wesleyville Borough",4200101,PUMA,median net worth,26725.973
"Erie City, Lawrence Park Township & Wesleyville Borough",4200101,PUMA,homeownership_rate,0.5145
"Erie City, Lawrence Park Township & Wesleyville Borough",4200101,PUMA,median_home_value_among_homeowners,90000
"Erie City, Lawrence Park Township & Wesleyville Borough",4200101,PUMA,at least 2000 emergency savings,0.4732
"Erie City, Lawrence Park Township & Wesleyville Borough",4200101,PUMA,score_cleanpos_p50,707
"Erie City, Lawrence Park Township & Wesleyville Borough",4200101,PUMA,has_delinq_pct,0.3071
"Erie City, Lawrence Park Township & Wesleyville Borough",4200101,PUMA,share_of_student_loan_holders_with_delinquent_student_loans,0.1065
"Erie City, Lawrence Park Township & Wesleyville Borough",4200101,PUMA,had_foreclosure_2yr_pct,7e-4
"Erie City, Lawrence Park Township & Wesleyville Borough",4200101,PUMA,share_of_low_income_households_with_housing_cost_burden,0.5324
"Erie City, Lawrence Park Township & Wesleyville Borough",4200101,PUMA,share_of_people_with_health_insurance,0.9388
